alpha,beta_logM,sigma
-0.130852387486997,-0.2620759618367918,0.2689188204313697
0.4396754297063476,-0.416778593652375,0.48918472864367163
0.30089084917228454,-0.39337086178793634,0.43444356117256866
0.029247045015764694,-0.2725902566260909,0.21155682094013897
-0.10234146864901858,-0.23585767637832578,0.23299860535838082
0.08346280790353205,-0.29332808811955624,0.19140689918003567
0.07757877619043253,-0.3040698865714404,0.3343265604106317
0.5397940093207296,-0.40370530746387695,0.29296576334792523
0.745320476959772,-0.5236023099100053,0.4446459871441709
0.3507502552096206,-0.384360561801782,0.2763752143926774
0.42399664645795787,-0.49701441141503894,0.38800214550162515
-0.14888326755334888,-0.19926840844420035,0.2619071373307954
-0.006193919258086919,-0.25229092950652116,0.20396344301973712
0.4678360530559444,-0.44929083081221877,0.2492446557823177
-0.05985366183614867,-0.24735823776125065,0.20626857831137949
-0.22333682043346073,-0.15944040758754746,0.19436898933497196
-0.3822333649472774,-0.11749098798444134,0.21978847179315975
0.09633631005393385,-0.3018507585882578,0.23034526347282341
0.13956606601820667,-0.33024820612950434,0.24670357717769603
0.2856245491069334,-0.2975417817617442,0.4046961084245404
0.018196562381816918,-0.26951605819434055,0.2502172599046537
-0.36308748460232987,-0.1531552447677586,0.2861098485577381
-0.29723145848101734,-0.0787098438604468,0.3676894025213058
-0.36249913222447594,-0.1369393097192287,0.23044405985423766
-0.05825334967424857,-0.231318617559378,0.25235425842913556
-0.08711633224826565,-0.24062060350856448,0.21490171781480943
0.3773866133257743,-0.37674367610947895,0.18182919510584528
-0.027768305864322454,-0.29136148117256616,0.17537990053445135
0.19029434799110478,-0.3030592798526131,0.28826874545713127
0.49674761015411006,-0.4425175388526567,0.28418408237374104
-0.0030869599753387874,-0.27594385896451634,0.5008409074343336
0.10632163894197005,-0.3265443701967929,0.19510333870694993
-0.1325466594705927,-0.192730654870659,0.2608212523128778
-0.24913527978355438,-0.17586239406983553,0.297722815850611
-0.5758233154903564,-0.07100467393587143,0.44567532105122865
-0.41297137166478093,-0.09365391796490091,0.27953420346303964
0.16080897721075696,-0.3286297498368873,0.23197716262563078
0.031983094834708375,-0.3058975149769477,0.20091565861334396
0.08798285391530052,-0.2646435482132177,0.19411271569705596
0.37807044275185797,-0.4167311131428441,0.22162446678126307
-0.021826514299180713,-0.2522296468371652,0.20985706631491308
-0.16062997403970758,-0.2423093384298562,0.21405563814301287
-0.09358701165790093,-0.21955175757129594,0.2504443423174053
-0.7006509461181316,-0.07351493897465729,0.25639745406987824
-0.13059237130999435,-0.22444744238411454,0.286663342679788
-0.48066203363820537,-0.13233009090601047,0.32723431729443886
-0.10553016241538475,-0.2330105121754683,0.3865600282299144
0.23296210220103103,-0.354914936293175,0.22646348825570417
0.3016369902109181,-0.3749919087121112,0.22652796131905908
-0.16296735031176202,-0.11875335805900593,0.3767812640432666
-0.3152628002306774,-0.1407933679175063,0.21626056944091188
-0.11572900227860594,-0.24861329961628306,0.2121346507324241
-0.22953607781407387,-0.18959521490468062,0.3598947469062186
-0.6605815114691282,-0.06492700323203232,0.27428232049189627
