alpha,beta_logM,sigma
0.27823940991107216,-0.17600109609625125,0.30681848644170046
0.2846535426694698,-0.17671033688019638,0.29979031605888207
0.29922970449057956,-0.18116782163622766,0.251252802987227
0.1536937882213971,-0.1557668159531841,0.26629265778150596
0.2621416218947529,-0.1828508725681562,0.28710358087907195
0.19945121538385097,-0.16324182763582332,0.3119897849433088
0.1833833948719681,-0.1384463643564779,0.3134868415593084
0.21180982740672888,-0.1609610081182277,0.28542940947581646
0.287640977893634,-0.17425269528174264,0.28076619384440243
0.22172219706362747,-0.155617485366853,0.291090921892715
0.10319489002915236,-0.13540973622499675,0.27282849390945085
0.17772841897318442,-0.1605723842492981,0.3125878156444866
0.22001381314167448,-0.17888349669714643,0.30112096891695284
0.1867971305019165,-0.15210391833385356,0.2535358650162477
0.2283074979495681,-0.1657575296199945,0.29998011986477247
0.20692116672585456,-0.15695958843937005,0.30483658863419316
0.24243054165536063,-0.16988012144393663,0.2820761737458891
0.2978448737819767,-0.18288415393137425,0.2904882357861407
0.22310191484426448,-0.17233101386265837,0.302034716466489
0.20183086219052587,-0.15924000142779535,0.2957145280540072
0.21119273686061935,-0.165649298547908,0.2947068659812634
0.2765664234928885,-0.18268780495478235,0.31334086596845395
0.2233371534149628,-0.15778394512795135,0.29614148946474983
0.15860051648335582,-0.13709518098597878,0.2887773037846452
0.19064474104350307,-0.15207221500671697,0.28849606050784465
0.29394644158689914,-0.17247065693316224,0.275096803358375
0.3149693928457599,-0.1877658878659377,0.2917337948296298
0.34829085722022707,-0.1932728907607413,0.31449456284761496
0.2278517346835603,-0.17465161576573018,0.3257297808857527
0.11040987221239534,-0.12903382287598147,0.26785055714697353
0.07862532224504228,-0.11901835400530311,0.29327432516525676
0.1519845769704068,-0.14014664139936614,0.28117647701574267
0.27179647590892997,-0.16738076659573828,0.3425684679109166
0.20717463282672652,-0.1712988019823091,0.29510200148160765
0.19812330185635132,-0.15793314008489295,0.29244965578384363
0.24264128366683158,-0.16380667733571536,0.30625087853629473
0.28072688356416975,-0.1782402743151793,0.2614061654757961
0.16246648667280636,-0.13977500740685586,0.3280571191799617
0.25146812203931984,-0.1817350663651002,0.29008044777094627
0.3841876294027104,-0.20903913222612622,0.292772321647704
0.28166387010962146,-0.1740281271190889,0.2614178605807165
0.18768874890468615,-0.15076020698680295,0.31430355095300955
0.1667785513826962,-0.15812594118862072,0.2789318314151007
0.18964766231794533,-0.1518589516486994,0.30185393115232984
0.24856796733484,-0.1770388814089191,0.3077166665518063
0.21631984618304123,-0.14996893100925415,0.3218292084092874
0.25193787766700326,-0.16973394931615549,0.2717021023005811
0.23810019205334415,-0.16617621520796616,0.2894414005857712
0.2031074566865663,-0.162776680781245,0.2854936125951102
0.2259394755841432,-0.1596770029468039,0.30238072759076884
0.2131804537764779,-0.15974704361670247,0.2553629130147304
0.24680787335189752,-0.17392545039286364,0.2734502679490344
0.30010670552455704,-0.18981986684337185,0.30860469972265936
0.24396262438848873,-0.17866659230831897,0.27176201737596173
0.141909424748906,-0.14109509287948666,0.2998606638489245
0.20181837967009747,-0.16005239901056098,0.30250834585785386
0.3267107307192797,-0.18053714332334087,0.2889933204313992
0.22991520610770105,-0.1563336208539648,0.3104368784590626
0.31001081757379967,-0.17027139311691797,0.3199020792653854
0.23562350561897083,-0.1704467974067967,0.29845691592605594
0.2403055055811305,-0.1608220151983238,0.29885883342988995
0.26540630020583744,-0.17026806465417477,0.3069269644418473
0.2584741459909077,-0.17300966240972307,0.27658545690872666
0.28199446254910693,-0.17923314044154698,0.3026334609257064
0.297307794125929,-0.18749300931162216,0.3290579744275264
0.16967571647343668,-0.15446526233698082,0.3010265588818359
0.31263503482111965,-0.18082938498388199,0.29185894152736624
0.21449051215196033,-0.15280961699395473,0.27496755873042045
0.17578571975578114,-0.15950864646113824,0.2933899514314816
0.23478815134236658,-0.16516555453915482,0.30490839174268647
0.26192034491820215,-0.18009294314485574,0.3001609113806027
0.2566838239139285,-0.17990556375297403,0.29941564571102613
0.2893687225261388,-0.17822948701833963,0.2937846677519254
0.2362186063163305,-0.17361509597325192,0.2607120313042877
0.1579120985090249,-0.1437034941699046,0.29195564844738847
0.16216458564366656,-0.15516650200540286,0.27670624416220113
0.2854074467186127,-0.17603352906622127,0.2853725691967505
0.21373071568621707,-0.15722935905126834,0.29063180866743266
0.3296241625589472,-0.18833871427826723,0.2796366504430999
0.217708694461333,-0.16273043173313018,0.31520921633722737
0.23768333073876327,-0.16589717475760207,0.2790962070886206
0.22777427888843796,-0.16259500456707252,0.3268627551258766
0.16749881501580427,-0.15066372596975083,0.2779960591311632
0.19102898038076022,-0.15175106227882726,0.2842624216257762
0.2457803676329157,-0.1756980148763109,0.28421778976260087
0.2793924243647088,-0.1731188652293603,0.28844968994882664
0.24754557435594132,-0.16116794053789726,0.26673446073460455
0.23006809322869184,-0.1710271855364083,0.3014687353085441
0.266123600547732,-0.1789956476702761,0.3296819539217651
0.2915346381404615,-0.17689716302350947,0.2825342284378724
0.26278682507663437,-0.17834238220446105,0.3087441324981493
0.19891650816529463,-0.15248639433375485,0.2990358426513584
0.2446520217555684,-0.17366870902354087,0.29589143976291554
0.17896235429044763,-0.1436703594083124,0.27614593329443987
0.14218306996673746,-0.13926042069584324,0.2854410360783852
0.38044083847788285,-0.18873086203781483,0.2844253835520731
0.31212541712721753,-0.18675329058759732,0.26676854136392136
