combo,mass_idx,mass_g,curve,K,p_eval
40_60_0,4,4.74229066355333,q16,5941,0.370256
40_60_0,4,4.74229066355333,q16,6193,0.394304
40_60_0,4,4.74229066355333,q16,6460,0.42008
40_60_0,4,4.74229066355333,q16,6741,0.44576
40_60_0,4,4.74229066355333,q16,7040,0.473008
40_60_0,4,4.74229066355333,q16,7359,0.498352
40_60_0,4,4.74229066355333,q16,7702,0.522352
40_60_0,4,4.74229066355333,q16,8071,0.546176
40_60_0,4,4.74229066355333,q16,8472,0.572576
40_60_0,4,4.74229066355333,q16,8910,0.599952
40_60_0,4,4.74229066355333,q16,9390,0.623504
40_60_0,4,4.74229066355333,q16,9923,0.65136
40_60_0,4,4.74229066355333,q16,10518,0.676928
40_60_0,4,4.74229066355333,q16,11189,0.699776
40_60_0,4,4.74229066355333,q16,11954,0.7248
40_60_0,4,4.74229066355333,q16,12838,0.74848
40_60_0,4,4.74229066355333,q16,13876,0.773728
40_60_0,4,4.74229066355333,q16,15118,0.80128
40_60_0,4,4.74229066355333,q16,16640,0.82728
40_60_0,4,4.74229066355333,q16,18564,0.852352
40_60_0,4,4.74229066355333,q16,21095,0.87968
40_60_0,4,4.74229066355333,q16,24625,0.903728
40_60_0,4,4.74229066355333,q16,29997,0.928432
40_60_0,4,4.74229066355333,q16,39508,0.953552
40_60_0,4,4.74229066355333,q16,62996,0.9788
40_60_0,4,4.74229066355333,q16,116301,0.9924
40_60_0,4,4.74229066355333,q50,2124,0.034
40_60_0,4,4.74229066355333,q50,2292,0.0598
40_60_0,4,4.74229066355333,q50,2419,0.0808
40_60_0,4,4.74229066355333,q50,2528,0.1048
40_60_0,4,4.74229066355333,q50,2628,0.1316
40_60_0,4,4.74229066355333,q50,2722,0.1536
40_60_0,4,4.74229066355333,q50,2812,0.178
40_60_0,4,4.74229066355333,q50,2901,0.201
40_60_0,4,4.74229066355333,q50,2988,0.2236
40_60_0,4,4.74229066355333,q50,3075,0.247
40_60_0,4,4.74229066355333,q50,3163,0.2712
40_60_0,4,4.74229066355333,q50,3252,0.2922
40_60_0,4,4.74229066355333,q50,3343,0.3176
40_60_0,4,4.74229066355333,q50,3435,0.3394
40_60_0,4,4.74229066355333,q50,3531,0.3648
40_60_0,4,4.74229066355333,q50,3630,0.3906
40_60_0,4,4.74229066355333,q50,3732,0.4134
40_60_0,4,4.74229066355333,q50,3839,0.4374
40_60_0,4,4.74229066355333,q50,3951,0.4622
40_60_0,4,4.74229066355333,q50,4069,0.4894
40_60_0,4,4.74229066355333,q50,4194,0.5152
40_60_0,4,4.74229066355333,q50,4327,0.539
40_60_0,4,4.74229066355333,q50,4468,0.5658
40_60_0,4,4.74229066355333,q50,4621,0.594
40_60_0,4,4.74229066355333,q50,4786,0.6208
40_60_0,4,4.74229066355333,q50,4965,0.6466
40_60_0,4,4.74229066355333,q50,5162,0.6734
40_60_0,4,4.74229066355333,q50,5380,0.697
40_60_0,4,4.74229066355333,q50,5624,0.725
40_60_0,4,4.74229066355333,q50,5900,0.751
40_60_0,4,4.74229066355333,q50,6217,0.7774
40_60_0,4,4.74229066355333,q50,6586,0.8048
40_60_0,4,4.74229066355333,q50,7026,0.8304
40_60_0,4,4.74229066355333,q50,7566,0.8574
40_60_0,4,4.74229066355333,q50,8251,0.883
40_60_0,4,4.74229066355333,q50,9165,0.9096
40_60_0,4,4.74229066355333,q50,10486,0.9356
40_60_0,4,4.74229066355333,q50,12661,0.96
40_60_0,4,4.74229066355333,q50,17458,0.9828
40_60_0,4,4.74229066355333,q50,26699,0.9944
40_60_0,5,6.32374322278487,q025,3436,0.02597
40_60_0,5,6.32374322278487,q025,4063,0.0492
40_60_0,5,6.32374322278487,q025,4578,0.07514
40_60_0,5,6.32374322278487,q025,5050,0.09439
40_60_0,5,6.32374322278487,q025,5502,0.12152
40_60_0,5,6.32374322278487,q025,5947,0.14915
40_60_0,5,6.32374322278487,q025,6393,0.174
40_60_0,5,6.32374322278487,q025,6847,0.20107
40_60_0,5,6.32374322278487,q025,7311,0.22842
40_60_0,5,6.32374322278487,q025,7791,0.25171
40_60_0,5,6.32374322278487,q025,8290,0.27655
40_60_0,5,6.32374322278487,q025,8812,0.30047
40_60_0,5,6.32374322278487,q025,9361,0.32324
40_60_0,5,6.32374322278487,q025,9940,0.35194
40_60_0,5,6.32374322278487,q025,10556,0.374
40_60_0,5,6.32374322278487,q025,11213,0.39696
40_60_0,5,6.32374322278487,q025,11916,0.41986
40_60_0,5,6.32374322278487,q025,12674,0.44934
40_60_0,5,6.32374322278487,q025,13494,0.47492
40_60_0,5,6.32374322278487,q025,14385,0.49934
40_60_0,5,6.32374322278487,q025,15359,0.52851
40_60_0,5,6.32374322278487,q025,16431,0.55882
40_60_0,5,6.32374322278487,q025,17617,0.58219
40_60_0,5,6.32374322278487,q025,18939,0.61017
40_60_0,5,6.32374322278487,q025,20423,0.63376
40_60_0,5,6.32374322278487,q025,22103,0.65934
40_60_0,5,6.32374322278487,q025,24025,0.68423
40_60_0,5,6.32374322278487,q025,26246,0.70868
40_60_0,5,6.32374322278487,q025,28847,0.73542
40_60_0,5,6.32374322278487,q025,31939,0.75864
40_60_0,5,6.32374322278487,q025,35682,0.78038
40_60_0,5,6.32374322278487,q025,40311,0.80586
40_60_0,5,6.32374322278487,q025,46198,0.82873
40_60_0,5,6.32374322278487,q025,53952,0.85269
40_60_0,5,6.32374322278487,q025,64658,0.88103
40_60_0,5,6.32374322278487,q025,80463,0.90158
40_60_0,5,6.32374322278487,q025,106290,0.92517
40_60_0,5,6.32374322278487,q025,156606,0.94954
40_60_0,5,6.32374322278487,q025,301378,0.97477
40_60_0,5,6.32374322278487,q025,710547,0.98999
40_60_0,5,6.32374322278487,q16,2595,0.0312
40_60_0,5,6.32374322278487,q16,2896,0.056176
40_60_0,5,6.32374322278487,q16,3132,0.079952
40_60_0,5,6.32374322278487,q16,3340,0.10248
40_60_0,5,6.32374322278487,q16,3533,0.126704
40_60_0,5,6.32374322278487,q16,3718,0.150576
40_60_0,5,6.32374322278487,q16,3899,0.173776
40_60_0,5,6.32374322278487,q16,4078,0.197552
40_60_0,5,6.32374322278487,q16,4258,0.222704
40_60_0,5,6.32374322278487,q16,4440,0.248384
40_60_0,5,6.32374322278487,q16,4626,0.275056
40_60_0,5,6.32374322278487,q16,4816,0.300656
40_60_0,5,6.32374322278487,q16,5012,0.325952
40_60_0,5,6.32374322278487,q16,5215,0.34776
40_60_0,5,6.32374322278487,q16,5426,0.370608
40_60_0,5,6.32374322278487,q16,5647,0.394928
40_60_0,5,6.32374322278487,q16,5880,0.422
40_60_0,5,6.32374322278487,q16,6125,0.4476
40_60_0,5,6.32374322278487,q16,6386,0.472
40_60_0,5,6.32374322278487,q16,6663,0.495504
40_60_0,5,6.32374322278487,q16,6961,0.523776
40_60_0,5,6.32374322278487,q16,7281,0.545504
40_60_0,5,6.32374322278487,q16,7628,0.5676
40_60_0,5,6.32374322278487,q16,8005,0.593408
40_60_0,5,6.32374322278487,q16,8420,0.618608
40_60_0,5,6.32374322278487,q16,8878,0.646608
40_60_0,5,6.32374322278487,q16,9389,0.673584
40_60_0,5,6.32374322278487,q16,9964,0.696128
40_60_0,5,6.32374322278487,q16,10618,0.72
40_60_0,5,6.32374322278487,q16,11372,0.744336
40_60_0,5,6.32374322278487,q16,12256,0.771152
40_60_0,5,6.32374322278487,q16,13309,0.799936
40_60_0,5,6.32374322278487,q16,14597,0.82624
40_60_0,5,6.32374322278487,q16,16218,0.854656
40_60_0,5,6.32374322278487,q16,18343,0.879328
40_60_0,5,6.32374322278487,q16,21291,0.908176
40_60_0,5,6.32374322278487,q16,25753,0.931504
40_60_0,5,6.32374322278487,q16,33587,0.955328
40_60_0,5,6.32374322278487,q16,52688,0.9792
40_60_0,5,6.32374322278487,q16,95244,0.992976
40_60_0,5,6.32374322278487,q50,2046,0.0358
40_60_0,5,6.32374322278487,q50,2204,0.0614
40_60_0,5,6.32374322278487,q50,2324,0.085
40_60_0,5,6.32374322278487,q50,2428,0.1086
40_60_0,5,6.32374322278487,q50,2522,0.133
40_60_0,5,6.32374322278487,q50,2611,0.1564
40_60_0,5,6.32374322278487,q50,2696,0.1786
40_60_0,5,6.32374322278487,q50,2779,0.2014
40_60_0,5,6.32374322278487,q50,2862,0.2256
40_60_0,5,6.32374322278487,q50,2944,0.2468
40_60_0,5,6.32374322278487,q50,3027,0.2704
40_60_0,5,6.32374322278487,q50,3111,0.2938
40_60_0,5,6.32374322278487,q50,3196,0.3174
40_60_0,5,6.32374322278487,q50,3283,0.34
40_60_0,5,6.32374322278487,q50,3373,0.3664
40_60_0,5,6.32374322278487,q50,3466,0.3922
40_60_0,5,6.32374322278487,q50,3563,0.4178
40_60_0,5,6.32374322278487,q50,3663,0.441
40_60_0,5,6.32374322278487,q50,3769,0.4638
40_60_0,5,6.32374322278487,q50,3880,0.4878
40_60_0,5,6.32374322278487,q50,3997,0.5124
40_60_0,5,6.32374322278487,q50,4122,0.5384
40_60_0,5,6.32374322278487,q50,4255,0.563
40_60_0,5,6.32374322278487,q50,4398,0.59
40_60_0,5,6.32374322278487,q50,4553,0.616
40_60_0,5,6.32374322278487,q50,4722,0.6448
40_60_0,5,6.32374322278487,q50,4907,0.6708
40_60_0,5,6.32374322278487,q50,5111,0.6974
40_60_0,5,6.32374322278487,q50,5340,0.7244
40_60_0,5,6.32374322278487,q50,5599,0.7514
40_60_0,5,6.32374322278487,q50,5896,0.778
40_60_0,5,6.32374322278487,q50,6242,0.8036
40_60_0,5,6.32374322278487,q50,6655,0.8284
40_60_0,5,6.32374322278487,q50,7160,0.8564
40_60_0,5,6.32374322278487,q50,7801,0.884
40_60_0,5,6.32374322278487,q50,8656,0.911
40_60_0,5,6.32374322278487,q50,9890,0.935
40_60_0,5,6.32374322278487,q50,11921,0.9606
40_60_0,5,6.32374322278487,q50,16389,0.9828
40_60_0,5,6.32374322278487,q50,24977,0.9948
40_60_0,6,8.43257640343661,q025,3129,0.02718
40_60_0,6,8.43257640343661,q025,3655,0.05434
40_60_0,6,8.43257640343661,q025,4085,0.07712
40_60_0,6,8.43257640343661,q025,4475,0.10095
40_60_0,6,8.43257640343661,q025,4846,0.12805
40_60_0,6,8.43257640343661,q025,5211,0.15045
40_60_0,6,8.43257640343661,q025,5574,0.17652
40_60_0,6,8.43257640343661,q025,5942,0.19695
40_60_0,6,8.43257640343661,q025,6317,0.21751
40_60_0,6,8.43257640343661,q025,6703,0.24468
40_60_0,6,8.43257640343661,q025,7104,0.2699
40_60_0,6,8.43257640343661,q025,7520,0.29147
40_60_0,6,8.43257640343661,q025,7957,0.31432
40_60_0,6,8.43257640343661,q025,8417,0.33916
40_60_0,6,8.43257640343661,q025,8904,0.36789
40_60_0,6,8.43257640343661,q025,9421,0.39425
40_60_0,6,8.43257640343661,q025,9973,0.41969
40_60_0,6,8.43257640343661,q025,10565,0.44837
40_60_0,6,8.43257640343661,q025,11204,0.46928
40_60_0,6,8.43257640343661,q025,11896,0.49763
40_60_0,6,8.43257640343661,q025,12650,0.52122
40_60_0,6,8.43257640343661,q025,13475,0.54965
40_60_0,6,8.43257640343661,q025,14385,0.57884
40_60_0,6,8.43257640343661,q025,15395,0.60287
40_60_0,6,8.43257640343661,q025,16525,0.62966
40_60_0,6,8.43257640343661,q025,17798,0.65484
40_60_0,6,8.43257640343661,q025,19247,0.68397
40_60_0,6,8.43257640343661,q025,20914,0.70809
40_60_0,6,8.43257640343661,q025,22856,0.73251
40_60_0,6,8.43257640343661,q025,25151,0.76092
40_60_0,6,8.43257640343661,q025,27913,0.78372
40_60_0,6,8.43257640343661,q025,31306,0.80235
40_60_0,6,8.43257640343661,q025,35590,0.82755
40_60_0,6,8.43257640343661,q025,41185,0.8555
40_60_0,6,8.43257640343661,q025,48839,0.87793
40_60_0,6,8.43257640343661,q025,60009,0.90159
40_60_0,6,8.43257640343661,q025,78008,0.92319
40_60_0,6,8.43257640343661,q025,112411,0.94877
40_60_0,6,8.43257640343661,q025,208426,0.97359
40_60_0,6,8.43257640343661,q025,468188,0.9896
40_60_0,6,8.43257640343661,q16,2431,0.031376
40_60_0,6,8.43257640343661,q16,2706,0.056576
40_60_0,6,8.43257640343661,q16,2921,0.080576
40_60_0,6,8.43257640343661,q16,3110,0.103552
40_60_0,6,8.43257640343661,q16,3286,0.126912
40_60_0,6,8.43257640343661,q16,3455,0.15128
40_60_0,6,8.43257640343661,q16,3620,0.175104
40_60_0,6,8.43257640343661,q16,3783,0.19896
40_60_0,6,8.43257640343661,q16,3947,0.221984
40_60_0,6,8.43257640343661,q16,4112,0.246352
40_60_0,6,8.43257640343661,q16,4281,0.274176
40_60_0,6,8.43257640343661,q16,4453,0.299008
40_60_0,6,8.43257640343661,q16,4631,0.3228
40_60_0,6,8.43257640343661,q16,4816,0.344928
40_60_0,6,8.43257640343661,q16,5008,0.36768
40_60_0,6,8.43257640343661,q16,5208,0.3924
40_60_0,6,8.43257640343661,q16,5419,0.41928
40_60_0,6,8.43257640343661,q16,5642,0.443552
40_60_0,6,8.43257640343661,q16,5878,0.467856
40_60_0,6,8.43257640343661,q16,6130,0.493376
40_60_0,6,8.43257640343661,q16,6399,0.519936
40_60_0,6,8.43257640343661,q16,6689,0.544608
40_60_0,6,8.43257640343661,q16,7003,0.568432
40_60_0,6,8.43257640343661,q16,7344,0.596208
40_60_0,6,8.43257640343661,q16,7719,0.622784
40_60_0,6,8.43257640343661,q16,8133,0.649936
40_60_0,6,8.43257640343661,q16,8595,0.674176
40_60_0,6,8.43257640343661,q16,9114,0.698352
40_60_0,6,8.43257640343661,q16,9704,0.721936
40_60_0,6,8.43257640343661,q16,10385,0.748032
40_60_0,6,8.43257640343661,q16,11181,0.773008
40_60_0,6,8.43257640343661,q16,12130,0.8004
40_60_0,6,8.43257640343661,q16,13289,0.82928
40_60_0,6,8.43257640343661,q16,14747,0.85768
40_60_0,6,8.43257640343661,q16,16657,0.884176
40_60_0,6,8.43257640343661,q16,19303,0.910928
40_60_0,6,8.43257640343661,q16,23301,0.9368
40_60_0,6,8.43257640343661,q16,30309,0.9588
40_60_0,6,8.43257640343661,q16,47343,0.981776
40_60_0,6,8.43257640343661,q16,85127,0.9936
40_60_0,6,8.43257640343661,q50,1970,0.036
40_60_0,6,8.43257640343661,q50,2120,0.0626
40_60_0,6,8.43257640343661,q50,2234,0.0854
40_60_0,6,8.43257640343661,q50,2332,0.1102
40_60_0,6,8.43257640343661,q50,2421,0.1334
40_60_0,6,8.43257640343661,q50,2505,0.156
40_60_0,6,8.43257640343661,q50,2586,0.1774
40_60_0,6,8.43257640343661,q50,2665,0.2028
40_60_0,6,8.43257640343661,q50,2743,0.2232
40_60_0,6,8.43257640343661,q50,2822,0.2454
40_60_0,6,8.43257640343661,q50,2900,0.271
40_60_0,6,8.43257640343661,q50,2980,0.292
40_60_0,6,8.43257640343661,q50,3060,0.3154
40_60_0,6,8.43257640343661,q50,3143,0.3412
40_60_0,6,8.43257640343661,q50,3229,0.3654
40_60_0,6,8.43257640343661,q50,3317,0.3902
40_60_0,6,8.43257640343661,q50,3408,0.4148
40_60_0,6,8.43257640343661,q50,3504,0.438
40_60_0,6,8.43257640343661,q50,3604,0.4626
40_60_0,6,8.43257640343661,q50,3709,0.4878
40_60_0,6,8.43257640343661,q50,3820,0.5152
40_60_0,6,8.43257640343661,q50,3938,0.5394
40_60_0,6,8.43257640343661,q50,4064,0.5648
40_60_0,6,8.43257640343661,q50,4200,0.5906
40_60_0,6,8.43257640343661,q50,4347,0.6198
40_60_0,6,8.43257640343661,q50,4507,0.6452
40_60_0,6,8.43257640343661,q50,4682,0.673
40_60_0,6,8.43257640343661,q50,4876,0.6984
40_60_0,6,8.43257640343661,q50,5093,0.7262
40_60_0,6,8.43257640343661,q50,5338,0.7546
40_60_0,6,8.43257640343661,q50,5619,0.7802
40_60_0,6,8.43257640343661,q50,5947,0.806
40_60_0,6,8.43257640343661,q50,6338,0.832
40_60_0,6,8.43257640343661,q50,6816,0.8608
40_60_0,6,8.43257640343661,q50,7423,0.887
40_60_0,6,8.43257640343661,q50,8233,0.9134
40_60_0,6,8.43257640343661,q50,9401,0.9378
40_60_0,6,8.43257640343661,q50,11322,0.9616
40_60_0,6,8.43257640343661,q50,15548,0.9836
40_60_0,6,8.43257640343661,q50,23666,0.995
40_60_0,7,11.2446603688125,q025,2821,0.02719
40_60_0,7,11.2446603688125,q025,3270,0.05198
40_60_0,7,11.2446603688125,q025,3634,0.07626
40_60_0,7,11.2446603688125,q025,3963,0.10059
40_60_0,7,11.2446603688125,q025,4277,0.12962
40_60_0,7,11.2446603688125,q025,4583,0.15355
40_60_0,7,11.2446603688125,q025,4888,0.17802
40_60_0,7,11.2446603688125,q025,5195,0.19783
40_60_0,7,11.2446603688125,q025,5508,0.21952
40_60_0,7,11.2446603688125,q025,5830,0.2496
40_60_0,7,11.2446603688125,q025,6163,0.27397
40_60_0,7,11.2446603688125,q025,6508,0.29677
40_60_0,7,11.2446603688125,q025,6870,0.32159
40_60_0,7,11.2446603688125,q025,7250,0.35145
40_60_0,7,11.2446603688125,q025,7651,0.37315
40_60_0,7,11.2446603688125,q025,8077,0.39877
40_60_0,7,11.2446603688125,q025,8531,0.42072
40_60_0,7,11.2446603688125,q025,9017,0.44673
40_60_0,7,11.2446603688125,q025,9540,0.47348
40_60_0,7,11.2446603688125,q025,10105,0.4928
40_60_0,7,11.2446603688125,q025,10719,0.51715
40_60_0,7,11.2446603688125,q025,11391,0.54901
40_60_0,7,11.2446603688125,q025,12130,0.57902
40_60_0,7,11.2446603688125,q025,12948,0.60612
40_60_0,7,11.2446603688125,q025,13861,0.631
40_60_0,7,11.2446603688125,q025,14888,0.65462
40_60_0,7,11.2446603688125,q025,16053,0.68034
40_60_0,7,11.2446603688125,q025,17391,0.70636
40_60_0,7,11.2446603688125,q025,18944,0.73515
40_60_0,7,11.2446603688125,q025,20775,0.76151
40_60_0,7,11.2446603688125,q025,22971,0.78314
40_60_0,7,11.2446603688125,q025,25660,0.81098
40_60_0,7,11.2446603688125,q025,29040,0.83039
40_60_0,7,11.2446603688125,q025,33437,0.85948
40_60_0,7,11.2446603688125,q025,39419,0.88318
40_60_0,7,11.2446603688125,q025,48099,0.90717
40_60_0,7,11.2446603688125,q025,61979,0.93072
40_60_0,7,11.2446603688125,q025,88240,0.95199
40_60_0,7,11.2446603688125,q025,160353,0.97678
40_60_0,7,11.2446603688125,q025,350947,0.99079
40_60_0,7,11.2446603688125,q16,2310,0.032976
40_60_0,7,11.2446603688125,q16,2562,0.059104
40_60_0,7,11.2446603688125,q16,2759,0.0816
40_60_0,7,11.2446603688125,q16,2932,0.104
40_60_0,7,11.2446603688125,q16,3092,0.12728
40_60_0,7,11.2446603688125,q16,3246,0.154
40_60_0,7,11.2446603688125,q16,3395,0.1772
40_60_0,7,11.2446603688125,q16,3544,0.200976
40_60_0,7,11.2446603688125,q16,3692,0.223808
40_60_0,7,11.2446603688125,q16,3842,0.247776
40_60_0,7,11.2446603688125,q16,3994,0.27248
40_60_0,7,11.2446603688125,q16,4151,0.295904
40_60_0,7,11.2446603688125,q16,4311,0.320576
40_60_0,7,11.2446603688125,q16,4478,0.343152
40_60_0,7,11.2446603688125,q16,4651,0.366208
40_60_0,7,11.2446603688125,q16,4832,0.39248
40_60_0,7,11.2446603688125,q16,5021,0.420784
40_60_0,7,11.2446603688125,q16,5221,0.443504
40_60_0,7,11.2446603688125,q16,5433,0.4668
40_60_0,7,11.2446603688125,q16,5659,0.493504
40_60_0,7,11.2446603688125,q16,5901,0.518304
40_60_0,7,11.2446603688125,q16,6160,0.54288
40_60_0,7,11.2446603688125,q16,6441,0.566176
40_60_0,7,11.2446603688125,q16,6746,0.593504
40_60_0,7,11.2446603688125,q16,7081,0.621984
40_60_0,7,11.2446603688125,q16,7450,0.647504
40_60_0,7,11.2446603688125,q16,7861,0.673728
40_60_0,7,11.2446603688125,q16,8323,0.699952
40_60_0,7,11.2446603688125,q16,8847,0.727376
40_60_0,7,11.2446603688125,q16,9450,0.751264
40_60_0,7,11.2446603688125,q16,10155,0.778032
40_60_0,7,11.2446603688125,q16,10994,0.804528
40_60_0,7,11.2446603688125,q16,12017,0.830352
40_60_0,7,11.2446603688125,q16,13300,0.859552
40_60_0,7,11.2446603688125,q16,14977,0.883952
40_60_0,7,11.2446603688125,q16,17293,0.911552
40_60_0,7,11.2446603688125,q16,20780,0.936976
40_60_0,7,11.2446603688125,q16,26862,0.96
40_60_0,7,11.2446603688125,q16,41528,0.982
40_60_0,7,11.2446603688125,q16,73691,0.994
40_60_0,7,11.2446603688125,q50,1897,0.0376
40_60_0,7,11.2446603688125,q50,2039,0.0626
40_60_0,7,11.2446603688125,q50,2147,0.0864
40_60_0,7,11.2446603688125,q50,2239,0.11
40_60_0,7,11.2446603688125,q50,2323,0.1338
40_60_0,7,11.2446603688125,q50,2403,0.1566
40_60_0,7,11.2446603688125,q50,2479,0.1792
40_60_0,7,11.2446603688125,q50,2553,0.2004
40_60_0,7,11.2446603688125,q50,2627,0.223
40_60_0,7,11.2446603688125,q50,2701,0.2462
40_60_0,7,11.2446603688125,q50,2775,0.2694
40_60_0,7,11.2446603688125,q50,2849,0.294
40_60_0,7,11.2446603688125,q50,2926,0.3164
40_60_0,7,11.2446603688125,q50,3004,0.3416
40_60_0,7,11.2446603688125,q50,3084,0.3664
40_60_0,7,11.2446603688125,q50,3167,0.3888
40_60_0,7,11.2446603688125,q50,3253,0.4138
40_60_0,7,11.2446603688125,q50,3342,0.4376
40_60_0,7,11.2446603688125,q50,3436,0.4652
40_60_0,7,11.2446603688125,q50,3535,0.4894
40_60_0,7,11.2446603688125,q50,3640,0.5146
40_60_0,7,11.2446603688125,q50,3751,0.5432
40_60_0,7,11.2446603688125,q50,3870,0.5662
40_60_0,7,11.2446603688125,q50,3997,0.5884
40_60_0,7,11.2446603688125,q50,4135,0.6154
40_60_0,7,11.2446603688125,q50,4285,0.6404
40_60_0,7,11.2446603688125,q50,4449,0.668
40_60_0,7,11.2446603688125,q50,4631,0.694
40_60_0,7,11.2446603688125,q50,4835,0.723
40_60_0,7,11.2446603688125,q50,5065,0.7498
40_60_0,7,11.2446603688125,q50,5328,0.7762
40_60_0,7,11.2446603688125,q50,5636,0.8022
40_60_0,7,11.2446603688125,q50,6002,0.8286
40_60_0,7,11.2446603688125,q50,6449,0.858
40_60_0,7,11.2446603688125,q50,7017,0.8844
40_60_0,7,11.2446603688125,q50,7775,0.91
40_60_0,7,11.2446603688125,q50,8866,0.936
40_60_0,7,11.2446603688125,q50,10659,0.9612
40_60_0,7,11.2446603688125,q50,14597,0.9832
40_60_0,7,11.2446603688125,q50,22142,0.995
40_60_0,8,14.9945142220607,q025,2655,0.0332
40_60_0,8,14.9945142220607,q025,3040,0.05636
40_60_0,8,14.9945142220607,q025,3350,0.07997
40_60_0,8,14.9945142220607,q025,3629,0.10351
40_60_0,8,14.9945142220607,q025,3892,0.12867
40_60_0,8,14.9945142220607,q025,4147,0.15229
40_60_0,8,14.9945142220607,q025,4400,0.178
40_60_0,8,14.9945142220607,q025,4654,0.20352
40_60_0,8,14.9945142220607,q025,4912,0.22986
40_60_0,8,14.9945142220607,q025,5175,0.2516
40_60_0,8,14.9945142220607,q025,5447,0.27717
40_60_0,8,14.9945142220607,q025,5728,0.29839
40_60_0,8,14.9945142220607,q025,6020,0.32736
40_60_0,8,14.9945142220607,q025,6326,0.35016
40_60_0,8,14.9945142220607,q025,6649,0.37725
40_60_0,8,14.9945142220607,q025,6989,0.40482
40_60_0,8,14.9945142220607,q025,7350,0.42839
40_60_0,8,14.9945142220607,q025,7736,0.45196
40_60_0,8,14.9945142220607,q025,8148,0.47403
40_60_0,8,14.9945142220607,q025,8593,0.49762
40_60_0,8,14.9945142220607,q025,9075,0.5228
40_60_0,8,14.9945142220607,q025,9599,0.54687
40_60_0,8,14.9945142220607,q025,10172,0.57328
40_60_0,8,14.9945142220607,q025,10805,0.60079
40_60_0,8,14.9945142220607,q025,11507,0.625
40_60_0,8,14.9945142220607,q025,12293,0.64916
40_60_0,8,14.9945142220607,q025,13181,0.67387
40_60_0,8,14.9945142220607,q025,14194,0.69899
40_60_0,8,14.9945142220607,q025,15364,0.72514
40_60_0,8,14.9945142220607,q025,16735,0.74874
40_60_0,8,14.9945142220607,q025,18367,0.77471
40_60_0,8,14.9945142220607,q025,20351,0.80313
40_60_0,8,14.9945142220607,q025,22825,0.83078
40_60_0,8,14.9945142220607,q025,26013,0.85399
40_60_0,8,14.9945142220607,q025,30306,0.88308
40_60_0,8,14.9945142220607,q025,36456,0.90588
40_60_0,8,14.9945142220607,q025,46136,0.92943
40_60_0,8,14.9945142220607,q025,64068,0.95195
40_60_0,8,14.9945142220607,q025,111665,0.97559
40_60_0,8,14.9945142220607,q025,231491,0.99119
40_60_0,8,14.9945142220607,q16,2188,0.034352
40_60_0,8,14.9945142220607,q16,2418,0.059952
40_60_0,8,14.9945142220607,q16,2597,0.081376
40_60_0,8,14.9945142220607,q16,2754,0.105952
40_60_0,8,14.9945142220607,q16,2900,0.130576
40_60_0,8,14.9945142220607,q16,3039,0.1556
40_60_0,8,14.9945142220607,q16,3174,0.178176
40_60_0,8,14.9945142220607,q16,3308,0.200576
40_60_0,8,14.9945142220607,q16,3442,0.224704
40_60_0,8,14.9945142220607,q16,3577,0.248976
40_60_0,8,14.9945142220607,q16,3715,0.270976
40_60_0,8,14.9945142220607,q16,3855,0.293776
40_60_0,8,14.9945142220607,q16,4000,0.317552
40_60_0,8,14.9945142220607,q16,4149,0.339728
40_60_0,8,14.9945142220607,q16,4305,0.3632
40_60_0,8,14.9945142220607,q16,4467,0.391728
40_60_0,8,14.9945142220607,q16,4637,0.416928
40_60_0,8,14.9945142220607,q16,4816,0.440576
40_60_0,8,14.9945142220607,q16,5006,0.465904
40_60_0,8,14.9945142220607,q16,5207,0.489152
40_60_0,8,14.9945142220607,q16,5423,0.515504
40_60_0,8,14.9945142220607,q16,5655,0.5408
40_60_0,8,14.9945142220607,q16,5905,0.56648
40_60_0,8,14.9945142220607,q16,6177,0.592704
40_60_0,8,14.9945142220607,q16,6474,0.620032
40_60_0,8,14.9945142220607,q16,6802,0.64568
40_60_0,8,14.9945142220607,q16,7167,0.672
40_60_0,8,14.9945142220607,q16,7576,0.698976
40_60_0,8,14.9945142220607,q16,8040,0.726976
40_60_0,8,14.9945142220607,q16,8573,0.750912
40_60_0,8,14.9945142220607,q16,9195,0.77896
40_60_0,8,14.9945142220607,q16,9934,0.805808
40_60_0,8,14.9945142220607,q16,10833,0.8328
40_60_0,8,14.9945142220607,q16,11960,0.85808
40_60_0,8,14.9945142220607,q16,13427,0.887104
40_60_0,8,14.9945142220607,q16,15449,0.910576
40_60_0,8,14.9945142220607,q16,18482,0.935552
40_60_0,8,14.9945142220607,q16,23747,0.959552
40_60_0,8,14.9945142220607,q16,36347,0.982176
40_60_0,8,14.9945142220607,q16,63679,0.9944
40_60_0,8,14.9945142220607,q50,1820,0.038
40_60_0,8,14.9945142220607,q50,1955,0.0628
40_60_0,8,14.9945142220607,q50,2058,0.087
40_60_0,8,14.9945142220607,q50,2146,0.1092
40_60_0,8,14.9945142220607,q50,2226,0.1324
40_60_0,8,14.9945142220607,q50,2302,0.1558
40_60_0,8,14.9945142220607,q50,2375,0.1786
40_60_0,8,14.9945142220607,q50,2446,0.202
40_60_0,8,14.9945142220607,q50,2517,0.2256
40_60_0,8,14.9945142220607,q50,2587,0.2458
40_60_0,8,14.9945142220607,q50,2658,0.2688
40_60_0,8,14.9945142220607,q50,2730,0.2936
40_60_0,8,14.9945142220607,q50,2803,0.3166
