method,stage,stage_order,x,scientificName,species,sp_persist
pipe,21,21,99.3175074602781,Lepilemur edwardsi,Lepilemur_edwardsi,0.588927151606295
pipe,21,21,99.3175074602781,Lepilemur leucopus,Lepilemur_leucopus,0.795790070145278
pipe,21,21,99.3175074602781,Lepilemur mustelinus,Lepilemur_mustelinus,0.999970171403346
pipe,21,21,99.3175074602781,Lepilemur ruficaudatus,Lepilemur_ruficaudatus,0.958745068113926
pipe,21,21,99.3175074602781,Leptopterus chabert,Leptopterus_chabert,0.991113352025863
pipe,21,21,99.3175074602781,Lophotibis cristata,Lophotibis_cristata,0.0882655761692796
pipe,21,21,99.3175074602781,Mentocrex kioloides,Mentocrex_kioloides,0.46963491914961
pipe,21,21,99.3175074602781,Microcebus murinus,Microcebus_murinus,0.998859944147726
pipe,21,21,99.3175074602781,Microcebus rufus,Microcebus_rufus,0.999969652052046
pipe,21,21,99.3175074602781,Microgale brevicaudata,Microgale_brevicaudata,0.705273360266528
pipe,21,21,99.3175074602781,Microgale cowani,Microgale_cowani,0.936236452689272
pipe,21,21,99.3175074602781,Microgale gymnorhyncha,Microgale_gymnorhyncha,0.591825499042836
pipe,21,21,99.3175074602781,Microgale longicaudata,Microgale_longicaudata,0.894748065072302
pipe,21,21,99.3175074602781,Microgale parvula,Microgale_parvula,0.792712167279133
pipe,21,21,99.3175074602781,Microgale principula,Microgale_principula,0.924907062479218
pipe,21,21,99.3175074602781,Microgale soricoides,Microgale_soricoides,0.831002346395371
pipe,21,21,99.3175074602781,Microgale taiva,Microgale_taiva,0.938684008343606
pipe,21,21,99.3175074602781,Monticola sharpei,Monticola_sharpei,0.996331941121219
pipe,21,21,99.3175074602781,Motacilla flaviventris,Motacilla_flaviventris,0.503445199792022
pipe,21,21,99.3175074602781,Mystacornis crossleyi,Mystacornis_crossleyi,0.999149898489938
pipe,21,21,99.3175074602781,Neodrepanis coruscans,Neodrepanis_coruscans,0.839205040772603
pipe,21,21,99.3175074602781,Neomixis striatigula,Neomixis_striatigula,0.999969895050892
pipe,21,21,99.3175074602781,Neomixis viridis,Neomixis_viridis,0.999960152446541
pipe,21,21,99.3175074602781,Nesogale dobsoni,Nesogale_dobsoni,0.980038966635329
pipe,21,21,99.3175074602781,Nesogale talazaci,Nesogale_talazaci,0.983670963957596
pipe,21,21,99.3175074602781,Nesomys rufus,Nesomys_rufus,0.999997946398021
pipe,21,21,99.3175074602781,Newtonia amphichroa,Newtonia_amphichroa,0.998673136845403
pipe,21,21,99.3175074602781,Newtonia brunneicauda,Newtonia_brunneicauda,0.9999993031061
pipe,21,21,99.3175074602781,Oryzorictes hova,Oryzorictes_hova,0.979300015282781
pipe,21,21,99.3175074602781,Otus rutilus,Otus_rutilus,0.845603871062392
pipe,21,21,99.3175074602781,Oxylabes madagascariensis,Oxylabes_madagascariensis,0.999726259541386
pipe,21,21,99.3175074602781,Philepitta castanea,Philepitta_castanea,0.687550223841636
pipe,21,21,99.3175074602781,Ploceus nelicourvi,Ploceus_nelicourvi,0.999407038744072
pipe,21,21,99.3175074602781,Polyboroides radiatus,Polyboroides_radiatus,2.1493917756743e-12
pipe,21,21,99.3175074602781,Pseudobias wardi,Pseudobias_wardi,0.998701730115126
pipe,21,21,99.3175074602781,Pterocles personatus,Pterocles_personatus,0
pipe,21,21,99.3175074602781,Randia pseudozosterops,Randia_pseudozosterops,0.999501127339533
pipe,21,21,99.3175074602781,Sarothrura insularis,Sarothrura_insularis,0.635528886757584
pipe,21,21,99.3175074602781,Setifer setosus,Setifer_setosus,0.99956855134976
pipe,21,21,99.3175074602781,Tenrec ecaudatus,Tenrec_ecaudatus,0.999439799465668
pipe,21,21,99.3175074602781,Treron australis,Treron_australis,0.386777188813631
pipe,21,21,99.3175074602781,Turnix nigricollis,Turnix_nigricollis,0.790912955033408
pipe,21,21,99.3175074602781,Tylas eduardi,Tylas_eduardi,0.998780981522865
pipe,21,21,99.3175074602781,Vanga curvirostris,Vanga_curvirostris,0.96181702728623
pipe,21,21,99.3175074602781,Varecia rubra,Varecia_rubra,0.99995423570823
pipe,21,21,99.3175074602781,Varecia variegata,Varecia_variegata,0.997938468732179
pipe,21,21,99.3175074602781,Xanthomixis cinereiceps,Xanthomixis_cinereiceps,0.988915567118424
pipe,21,21,99.3175074602781,Xanthomixis zosterops,Xanthomixis_zosterops,0.999552452394595
pipe,22,22,99.7949276224824,Accipiter henstii,Accipiter_henstii,0
pipe,22,22,99.7949276224824,Accipiter madagascariensis,Accipiter_madagascariensis,0
pipe,22,22,99.7949276224824,Acrocephalus newtoni,Acrocephalus_newtoni,0.979907886478612
pipe,22,22,99.7949276224824,Alectroenas madagascariensis,Alectroenas_madagascariensis,0.307229083073737
pipe,22,22,99.7949276224824,Apus balstoni,Apus_balstoni,0.261864529005332
pipe,22,22,99.7949276224824,Artamella viridis,Artamella_viridis,0.762477595550201
pipe,22,22,99.7949276224824,Asio madagascariensis,Asio_madagascariensis,1.81327960424582e-08
pipe,22,22,99.7949276224824,Atelornis crossleyi,Atelornis_crossleyi,0.0301149690125297
pipe,22,22,99.7949276224824,Atelornis pittoides,Atelornis_pittoides,0.238988828774023
pipe,22,22,99.7949276224824,Athene superciliaris,Athene_superciliaris,0.00503114350434208
pipe,22,22,99.7949276224824,Aviceda madagascariensis,Aviceda_madagascariensis,0
pipe,22,22,99.7949276224824,Bernieria madagascariensis,Bernieria_madagascariensis,0.926873920725454
pipe,22,22,99.7949276224824,Brachypteracias leptosomus,Brachypteracias_leptosomus,0.153414106102209
pipe,22,22,99.7949276224824,Buteo brachypterus,Buteo_brachypterus,0
pipe,22,22,99.7949276224824,Calicalicus madagascariensis,Calicalicus_madagascariensis,0.825616791958192
pipe,22,22,99.7949276224824,Cheirogaleus major,Cheirogaleus_major,0.998174001691401
pipe,22,22,99.7949276224824,Cheirogaleus medius,Cheirogaleus_medius,0.174613928660057
pipe,22,22,99.7949276224824,Cinnyris notatus,Cinnyris_notatus,0.962352880884116
pipe,22,22,99.7949276224824,Coracopsis nigra,Coracopsis_nigra,0.0717587520679067
pipe,22,22,99.7949276224824,Corythornis madagascariensis,Corythornis_madagascariensis,0.000246970023153992
pipe,22,22,99.7949276224824,Coua coquereli,Coua_coquereli,0
pipe,22,22,99.7949276224824,Coua cristata,Coua_cristata,0.594591740107851
pipe,22,22,99.7949276224824,Coua cursor,Coua_cursor,0
pipe,22,22,99.7949276224824,Coua gigas,Coua_gigas,0
pipe,22,22,99.7949276224824,Coua serriana,Coua_serriana,0.0251446778012069
pipe,22,22,99.7949276224824,Cryptoprocta ferox,Cryptoprocta_ferox,0
pipe,22,22,99.7949276224824,Cyanolanius madagascarinus,Cyanolanius_madagascarinus,0.963039412528695
pipe,22,22,99.7949276224824,Echinops telfairi,Echinops_telfairi,0
pipe,22,22,99.7949276224824,Eliurus majori,Eliurus_majori,0.996343596432437
pipe,22,22,99.7949276224824,Eliurus minor,Eliurus_minor,0.992364349942929
pipe,22,22,99.7949276224824,Eliurus myoxinus,Eliurus_myoxinus,0.993775720241674
pipe,22,22,99.7949276224824,Eliurus tanala,Eliurus_tanala,0.996124587021491
pipe,22,22,99.7949276224824,Eliurus webbi,Eliurus_webbi,0.995657831154432
pipe,22,22,99.7949276224824,Eremopterix hova,Eremopterix_hova,0
pipe,22,22,99.7949276224824,Eulemur albifrons,Eulemur_albifrons,0.955230279021101
pipe,22,22,99.7949276224824,Eulemur cinereiceps,Eulemur_cinereiceps,0.996618748658895
pipe,22,22,99.7949276224824,Eulemur collaris,Eulemur_collaris,0.984410920988345
pipe,22,22,99.7949276224824,Eulemur coronatus,Eulemur_coronatus,0.822371639044248
pipe,22,22,99.7949276224824,Eulemur fulvus,Eulemur_fulvus,0.997848589119523
pipe,22,22,99.7949276224824,Eulemur rubriventer,Eulemur_rubriventer,0.999453937336467
pipe,22,22,99.7949276224824,Eulemur rufus,Eulemur_rufus,0.886985385931304
pipe,22,22,99.7949276224824,Eulemur sanfordi,Eulemur_sanfordi,0.999510089743224
pipe,22,22,99.7949276224824,Fossa fossana,Fossa_fossana,0
pipe,22,22,99.7949276224824,Foudia madagascariensis,Foudia_madagascariensis,0.648855519397111
pipe,22,22,99.7949276224824,Foudia omissa,Foudia_omissa,0.76711691362366
pipe,22,22,99.7949276224824,Gactornis enarratus,Gactornis_enarratus,0.151950303463921
pipe,22,22,99.7949276224824,Galidia elegans,Galidia_elegans,0
pipe,22,22,99.7949276224824,Gymnuromys roberti,Gymnuromys_roberti,0.984531056890398
pipe,22,22,99.7949276224824,Hapalemur alaotrensis,Hapalemur_alaotrensis,0
pipe,22,22,99.7949276224824,Hapalemur griseus,Hapalemur_griseus,0.993444304279642
pipe,22,22,99.7949276224824,Hartlaubius auratus,Hartlaubius_auratus,0.794678607654065
pipe,22,22,99.7949276224824,Hemicentetes semispinosus,Hemicentetes_semispinosus,0.934350980897084
pipe,22,22,99.7949276224824,Hypositta corallirostris,Hypositta_corallirostris,0.673982628373245
pipe,22,22,99.7949276224824,Indri indri,Indri_indri,0.0493303179879399
pipe,22,22,99.7949276224824,Lepidopygia nana,Lepidopygia_nana,0.16514827952282
pipe,22,22,99.7949276224824,Lepilemur edwardsi,Lepilemur_edwardsi,0
pipe,22,22,99.7949276224824,Lepilemur leucopus,Lepilemur_leucopus,0
pipe,22,22,99.7949276224824,Lepilemur mustelinus,Lepilemur_mustelinus,0.99018472150896
pipe,22,22,99.7949276224824,Lepilemur ruficaudatus,Lepilemur_ruficaudatus,0
pipe,22,22,99.7949276224824,Leptopterus chabert,Leptopterus_chabert,0.78575156706521
pipe,22,22,99.7949276224824,Lophotibis cristata,Lophotibis_cristata,0
pipe,22,22,99.7949276224824,Mentocrex kioloides,Mentocrex_kioloides,0.0666446010617213
pipe,22,22,99.7949276224824,Microcebus murinus,Microcebus_murinus,0.673159152799566
pipe,22,22,99.7949276224824,Microcebus rufus,Microcebus_rufus,0.99119147673399
pipe,22,22,99.7949276224824,Microgale brevicaudata,Microgale_brevicaudata,0.408216899947359
pipe,22,22,99.7949276224824,Microgale cowani,Microgale_cowani,0.811028265149721
pipe,22,22,99.7949276224824,Microgale gymnorhyncha,Microgale_gymnorhyncha,0.51091221452412
pipe,22,22,99.7949276224824,Microgale longicaudata,Microgale_longicaudata,0.723186944478711
pipe,22,22,99.7949276224824,Microgale parvula,Microgale_parvula,0.588709437213443
pipe,22,22,99.7949276224824,Microgale principula,Microgale_principula,0.772419278647782
pipe,22,22,99.7949276224824,Microgale soricoides,Microgale_soricoides,0.633163329021782
pipe,22,22,99.7949276224824,Microgale taiva,Microgale_taiva,0.797565738521628
pipe,22,22,99.7949276224824,Monticola sharpei,Monticola_sharpei,0.935574991384035
pipe,22,22,99.7949276224824,Motacilla flaviventris,Motacilla_flaviventris,0
pipe,22,22,99.7949276224824,Mystacornis crossleyi,Mystacornis_crossleyi,0.970142669778582
pipe,22,22,99.7949276224824,Neodrepanis coruscans,Neodrepanis_coruscans,0.592462605046094
pipe,22,22,99.7949276224824,Neomixis striatigula,Neomixis_striatigula,0.992002762809026
pipe,22,22,99.7949276224824,Neomixis viridis,Neomixis_viridis,0.990813433207633
pipe,22,22,99.7949276224824,Nesogale dobsoni,Nesogale_dobsoni,0.894309977966147
pipe,22,22,99.7949276224824,Nesogale talazaci,Nesogale_talazaci,0.90605456865217
pipe,22,22,99.7949276224824,Nesomys rufus,Nesomys_rufus,0.997008891450469
pipe,22,22,99.7949276224824,Newtonia amphichroa,Newtonia_amphichroa,0.964030920385478
pipe,22,22,99.7949276224824,Newtonia brunneicauda,Newtonia_brunneicauda,0.991112637966666
pipe,22,22,99.7949276224824,Oryzorictes hova,Oryzorictes_hova,0.892047454390804
pipe,22,22,99.7949276224824,Otus rutilus,Otus_rutilus,0.3714251260385
pipe,22,22,99.7949276224824,Oxylabes madagascariensis,Oxylabes_madagascariensis,0.983339159782808
pipe,22,22,99.7949276224824,Philepitta castanea,Philepitta_castanea,0.371364172065619
pipe,22,22,99.7949276224824,Ploceus nelicourvi,Ploceus_nelicourvi,0.975226913132331
pipe,22,22,99.7949276224824,Polyboroides radiatus,Polyboroides_radiatus,0
pipe,22,22,99.7949276224824,Pseudobias wardi,Pseudobias_wardi,0.964498702863558
pipe,22,22,99.7949276224824,Pterocles personatus,Pterocles_personatus,0
pipe,22,22,99.7949276224824,Randia pseudozosterops,Randia_pseudozosterops,0.977733301404452
pipe,22,22,99.7949276224824,Sarothrura insularis,Sarothrura_insularis,0.0810936328501471
pipe,22,22,99.7949276224824,Setifer setosus,Setifer_setosus,0.93485146012266
pipe,22,22,99.7949276224824,Tenrec ecaudatus,Tenrec_ecaudatus,0.912951320201111
pipe,22,22,99.7949276224824,Treron australis,Treron_australis,0.0807251117739253
pipe,22,22,99.7949276224824,Turnix nigricollis,Turnix_nigricollis,0.30773303990722
pipe,22,22,99.7949276224824,Tylas eduardi,Tylas_eduardi,0.969445728404535
pipe,22,22,99.7949276224824,Vanga curvirostris,Vanga_curvirostris,0.710981449517723
pipe,22,22,99.7949276224824,Varecia rubra,Varecia_rubra,0.993782458180162
pipe,22,22,99.7949276224824,Varecia variegata,Varecia_variegata,0.957717986110501
pipe,22,22,99.7949276224824,Xanthomixis cinereiceps,Xanthomixis_cinereiceps,0.829275627053832
pipe,22,22,99.7949276224824,Xanthomixis zosterops,Xanthomixis_zosterops,0.977569876808141
rank,0,0,0,Accipiter henstii,Accipiter_henstii,0.766326458364161
rank,0,0,0,Accipiter madagascariensis,Accipiter_madagascariensis,0.926575596565357
rank,0,0,0,Acrocephalus newtoni,Acrocephalus_newtoni,1
rank,0,0,0,Alectroenas madagascariensis,Alectroenas_madagascariensis,0.999433434238587
rank,0,0,0,Apus balstoni,Apus_balstoni,0.999999999999767
rank,0,0,0,Artamella viridis,Artamella_viridis,0.999999999873689
rank,0,0,0,Asio madagascariensis,Asio_madagascariensis,0.870275138966643
rank,0,0,0,Atelornis crossleyi,Atelornis_crossleyi,0.999999989035352
rank,0,0,0,Atelornis pittoides,Atelornis_pittoides,0.999999999161256
rank,0,0,0,Athene superciliaris,Athene_superciliaris,0.999997242139869
rank,0,0,0,Aviceda madagascariensis,Aviceda_madagascariensis,0.977223151940578
rank,0,0,0,Bernieria madagascariensis,Bernieria_madagascariensis,1
rank,0,0,0,Brachypteracias leptosomus,Brachypteracias_leptosomus,0.999999259953002
rank,0,0,0,Buteo brachypterus,Buteo_brachypterus,0.871728581931991
rank,0,0,0,Calicalicus madagascariensis,Calicalicus_madagascariensis,1
rank,0,0,0,Cheirogaleus major,Cheirogaleus_major,1
rank,0,0,0,Cheirogaleus medius,Cheirogaleus_medius,1
rank,0,0,0,Cinnyris notatus,Cinnyris_notatus,1
rank,0,0,0,Coracopsis nigra,Coracopsis_nigra,0.999946225604498
rank,0,0,0,Corythornis madagascariensis,Corythornis_madagascariensis,0.936409225907242
rank,0,0,0,Coua coquereli,Coua_coquereli,0.999999690851106
rank,0,0,0,Coua cristata,Coua_cristata,1
rank,0,0,0,Coua cursor,Coua_cursor,0.999902208882066
rank,0,0,0,Coua gigas,Coua_gigas,0.99987653476535
rank,0,0,0,Coua serriana,Coua_serriana,0.991302775022802
rank,0,0,0,Cryptoprocta ferox,Cryptoprocta_ferox,0.0705418032919055
rank,0,0,0,Cyanolanius madagascarinus,Cyanolanius_madagascarinus,0.999999999999987
rank,0,0,0,Echinops telfairi,Echinops_telfairi,1
rank,0,0,0,Eliurus majori,Eliurus_majori,1
rank,0,0,0,Eliurus minor,Eliurus_minor,1
rank,0,0,0,Eliurus myoxinus,Eliurus_myoxinus,1
rank,0,0,0,Eliurus tanala,Eliurus_tanala,1
rank,0,0,0,Eliurus webbi,Eliurus_webbi,1
rank,0,0,0,Eremopterix hova,Eremopterix_hova,0.999999753055175
rank,0,0,0,Eulemur albifrons,Eulemur_albifrons,1
rank,0,0,0,Eulemur cinereiceps,Eulemur_cinereiceps,1
rank,0,0,0,Eulemur collaris,Eulemur_collaris,1
rank,0,0,0,Eulemur coronatus,Eulemur_coronatus,1
rank,0,0,0,Eulemur fulvus,Eulemur_fulvus,1
rank,0,0,0,Eulemur rubriventer,Eulemur_rubriventer,1
rank,0,0,0,Eulemur rufus,Eulemur_rufus,1
rank,0,0,0,Eulemur sanfordi,Eulemur_sanfordi,1
rank,0,0,0,Fossa fossana,Fossa_fossana,0.97858696141704
rank,0,0,0,Foudia madagascariensis,Foudia_madagascariensis,0.999999959538365
rank,0,0,0,Foudia omissa,Foudia_omissa,0.999999999999983
rank,0,0,0,Gactornis enarratus,Gactornis_enarratus,0.999999423981903
rank,0,0,0,Galidia elegans,Galidia_elegans,0.9685955978619
rank,0,0,0,Gymnuromys roberti,Gymnuromys_roberti,1
rank,0,0,0,Hapalemur alaotrensis,Hapalemur_alaotrensis,1
rank,0,0,0,Hapalemur griseus,Hapalemur_griseus,1
rank,0,0,0,Hartlaubius auratus,Hartlaubius_auratus,0.999999999998892
rank,0,0,0,Hemicentetes semispinosus,Hemicentetes_semispinosus,0.999999999999997
rank,0,0,0,Hypositta corallirostris,Hypositta_corallirostris,0.999988386058576
rank,0,0,0,Indri indri,Indri_indri,0.999999981188527
rank,0,0,0,Lepidopygia nana,Lepidopygia_nana,0.999251958572374
rank,0,0,0,Lepilemur edwardsi,Lepilemur_edwardsi,1
rank,0,0,0,Lepilemur leucopus,Lepilemur_leucopus,1
rank,0,0,0,Lepilemur mustelinus,Lepilemur_mustelinus,1
rank,0,0,0,Lepilemur ruficaudatus,Lepilemur_ruficaudatus,1
rank,0,0,0,Leptopterus chabert,Leptopterus_chabert,0.999999997629204
rank,0,0,0,Lophotibis cristata,Lophotibis_cristata,0.999852530220023
rank,0,0,0,Mentocrex kioloides,Mentocrex_kioloides,0.999957852767802
rank,0,0,0,Microcebus murinus,Microcebus_murinus,1
rank,0,0,0,Microcebus rufus,Microcebus_rufus,1
rank,0,0,0,Microgale brevicaudata,Microgale_brevicaudata,1
rank,0,0,0,Microgale cowani,Microgale_cowani,1
rank,0,0,0,Microgale gymnorhyncha,Microgale_gymnorhyncha,1
rank,0,0,0,Microgale longicaudata,Microgale_longicaudata,1
rank,0,0,0,Microgale parvula,Microgale_parvula,0.999999999999965
rank,0,0,0,Microgale principula,Microgale_principula,1
rank,0,0,0,Microgale soricoides,Microgale_soricoides,1
rank,0,0,0,Microgale taiva,Microgale_taiva,1
rank,0,0,0,Monticola sharpei,Monticola_sharpei,1
rank,0,0,0,Motacilla flaviventris,Motacilla_flaviventris,1
rank,0,0,0,Mystacornis crossleyi,Mystacornis_crossleyi,1
rank,0,0,0,Neodrepanis coruscans,Neodrepanis_coruscans,0.999999915120666
rank,0,0,0,Neomixis striatigula,Neomixis_striatigula,1
rank,0,0,0,Neomixis viridis,Neomixis_viridis,1
rank,0,0,0,Nesogale dobsoni,Nesogale_dobsoni,1
rank,0,0,0,Nesogale talazaci,Nesogale_talazaci,1
rank,0,0,0,Nesomys rufus,Nesomys_rufus,1
rank,0,0,0,Newtonia amphichroa,Newtonia_amphichroa,1
rank,0,0,0,Newtonia brunneicauda,Newtonia_brunneicauda,1
rank,0,0,0,Oryzorictes hova,Oryzorictes_hova,1
rank,0,0,0,Otus rutilus,Otus_rutilus,0.999999977784544
rank,0,0,0,Oxylabes madagascariensis,Oxylabes_madagascariensis,1
rank,0,0,0,Philepitta castanea,Philepitta_castanea,0.999798835961944
rank,0,0,0,Ploceus nelicourvi,Ploceus_nelicourvi,0.999999999999984
rank,0,0,0,Polyboroides radiatus,Polyboroides_radiatus,0.998867352120153
rank,0,0,0,Pseudobias wardi,Pseudobias_wardi,1
rank,0,0,0,Pterocles personatus,Pterocles_personatus,0.920581767447234
rank,0,0,0,Randia pseudozosterops,Randia_pseudozosterops,0.999999995788057
rank,0,0,0,Sarothrura insularis,Sarothrura_insularis,0.999991420626471
rank,0,0,0,Setifer setosus,Setifer_setosus,1
rank,0,0,0,Tenrec ecaudatus,Tenrec_ecaudatus,1
rank,0,0,0,Treron australis,Treron_australis,0.997009778639984
rank,0,0,0,Turnix nigricollis,Turnix_nigricollis,0.999998166623335
rank,0,0,0,Tylas eduardi,Tylas_eduardi,0.999999999997317
rank,0,0,0,Vanga curvirostris,Vanga_curvirostris,0.999987455384138
rank,0,0,0,Varecia rubra,Varecia_rubra,1
rank,0,0,0,Varecia variegata,Varecia_variegata,0.999999999999929
rank,0,0,0,Xanthomixis cinereiceps,Xanthomixis_cinereiceps,1
rank,0,0,0,Xanthomixis zosterops,Xanthomixis_zosterops,0.999999999999997
rank,1,1,4.80760409693116,Accipiter henstii,Accipiter_henstii,0.766322701257067
rank,1,1,4.80760409693116,Accipiter madagascariensis,Accipiter_madagascariensis,0.926575596621135
rank,1,1,4.80760409693116,Acrocephalus newtoni,Acrocephalus_newtoni,1
rank,1,1,4.80760409693116,Alectroenas madagascariensis,Alectroenas_madagascariensis,0.99944293932269
rank,1,1,4.80760409693116,Apus balstoni,Apus_balstoni,0.999999999999661
rank,1,1,4.80760409693116,Artamella viridis,Artamella_viridis,0.999999999999832
rank,1,1,4.80760409693116,Asio madagascariensis,Asio_madagascariensis,0.870254946685215
rank,1,1,4.80760409693116,Atelornis crossleyi,Atelornis_crossleyi,0.999999989035352
rank,1,1,4.80760409693116,Atelornis pittoides,Atelornis_pittoides,0.999999999161256
rank,1,1,4.80760409693116,Athene superciliaris,Athene_superciliaris,0.999997241981339
rank,1,1,4.80760409693116,Aviceda madagascariensis,Aviceda_madagascariensis,0.977180871226725
rank,1,1,4.80760409693116,Bernieria madagascariensis,Bernieria_madagascariensis,1
rank,1,1,4.80760409693116,Brachypteracias leptosomus,Brachypteracias_leptosomus,0.999999259953005
rank,1,1,4.80760409693116,Buteo brachypterus,Buteo_brachypterus,0.870344351163975
rank,1,1,4.80760409693116,Calicalicus madagascariensis,Calicalicus_madagascariensis,1
rank,1,1,4.80760409693116,Cheirogaleus major,Cheirogaleus_major,1
rank,1,1,4.80760409693116,Cheirogaleus medius,Cheirogaleus_medius,1
rank,1,1,4.80760409693116,Cinnyris notatus,Cinnyris_notatus,1
rank,1,1,4.80760409693116,Coracopsis nigra,Coracopsis_nigra,0.999946130902565
rank,1,1,4.80760409693116,Corythornis madagascariensis,Corythornis_madagascariensis,0.936409226030164
rank,1,1,4.80760409693116,Coua coquereli,Coua_coquereli,0.999999690548323
rank,1,1,4.80760409693116,Coua cristata,Coua_cristata,1
rank,1,1,4.80760409693116,Coua cursor,Coua_cursor,0.999902208883453
rank,1,1,4.80760409693116,Coua gigas,Coua_gigas,0.999876534765852
rank,1,1,4.80760409693116,Coua serriana,Coua_serriana,0.991302775035775
rank,1,1,4.80760409693116,Cryptoprocta ferox,Cryptoprocta_ferox,0.0705418038772586
rank,1,1,4.80760409693116,Cyanolanius madagascarinus,Cyanolanius_madagascarinus,0.999999999999994
rank,1,1,4.80760409693116,Echinops telfairi,Echinops_telfairi,1
rank,1,1,4.80760409693116,Eliurus majori,Eliurus_majori,1
rank,1,1,4.80760409693116,Eliurus minor,Eliurus_minor,1
rank,1,1,4.80760409693116,Eliurus myoxinus,Eliurus_myoxinus,1
rank,1,1,4.80760409693116,Eliurus tanala,Eliurus_tanala,1
rank,1,1,4.80760409693116,Eliurus webbi,Eliurus_webbi,1
rank,1,1,4.80760409693116,Eremopterix hova,Eremopterix_hova,0.999999753055174
rank,1,1,4.80760409693116,Eulemur albifrons,Eulemur_albifrons,1
rank,1,1,4.80760409693116,Eulemur cinereiceps,Eulemur_cinereiceps,1
rank,1,1,4.80760409693116,Eulemur collaris,Eulemur_collaris,1
rank,1,1,4.80760409693116,Eulemur coronatus,Eulemur_coronatus,1
rank,1,1,4.80760409693116,Eulemur fulvus,Eulemur_fulvus,1
rank,1,1,4.80760409693116,Eulemur rubriventer,Eulemur_rubriventer,1
rank,1,1,4.80760409693116,Eulemur rufus,Eulemur_rufus,1
rank,1,1,4.80760409693116,Eulemur sanfordi,Eulemur_sanfordi,1
rank,1,1,4.80760409693116,Fossa fossana,Fossa_fossana,0.978586961500579
rank,1,1,4.80760409693116,Foudia madagascariensis,Foudia_madagascariensis,0.999999998669422
rank,1,1,4.80760409693116,Foudia omissa,Foudia_omissa,0.999999999999983
rank,1,1,4.80760409693116,Gactornis enarratus,Gactornis_enarratus,0.999999423981907
rank,1,1,4.80760409693116,Galidia elegans,Galidia_elegans,0.968595597985154
rank,1,1,4.80760409693116,Gymnuromys roberti,Gymnuromys_roberti,1
rank,1,1,4.80760409693116,Hapalemur alaotrensis,Hapalemur_alaotrensis,1
rank,1,1,4.80760409693116,Hapalemur griseus,Hapalemur_griseus,1
rank,1,1,4.80760409693116,Hartlaubius auratus,Hartlaubius_auratus,0.999999999999181
rank,1,1,4.80760409693116,Hemicentetes semispinosus,Hemicentetes_semispinosus,0.999999999999997
rank,1,1,4.80760409693116,Hypositta corallirostris,Hypositta_corallirostris,0.999988386058573
rank,1,1,4.80760409693116,Indri indri,Indri_indri,0.999999981188527
rank,1,1,4.80760409693116,Lepidopygia nana,Lepidopygia_nana,0.999646220671204
rank,1,1,4.80760409693116,Lepilemur edwardsi,Lepilemur_edwardsi,1
rank,1,1,4.80760409693116,Lepilemur leucopus,Lepilemur_leucopus,1
rank,1,1,4.80760409693116,Lepilemur mustelinus,Lepilemur_mustelinus,1
rank,1,1,4.80760409693116,Lepilemur ruficaudatus,Lepilemur_ruficaudatus,1
rank,1,1,4.80760409693116,Leptopterus chabert,Leptopterus_chabert,0.999999997601613
rank,1,1,4.80760409693116,Lophotibis cristata,Lophotibis_cristata,0.999852530220427
rank,1,1,4.80760409693116,Mentocrex kioloides,Mentocrex_kioloides,0.999957849785321
rank,1,1,4.80760409693116,Microcebus murinus,Microcebus_murinus,1
rank,1,1,4.80760409693116,Microcebus rufus,Microcebus_rufus,1
rank,1,1,4.80760409693116,Microgale brevicaudata,Microgale_brevicaudata,1
rank,1,1,4.80760409693116,Microgale cowani,Microgale_cowani,1
rank,1,1,4.80760409693116,Microgale gymnorhyncha,Microgale_gymnorhyncha,1
rank,1,1,4.80760409693116,Microgale longicaudata,Microgale_longicaudata,1
rank,1,1,4.80760409693116,Microgale parvula,Microgale_parvula,0.999999999999965
rank,1,1,4.80760409693116,Microgale principula,Microgale_principula,1
rank,1,1,4.80760409693116,Microgale soricoides,Microgale_soricoides,1
rank,1,1,4.80760409693116,Microgale taiva,Microgale_taiva,1
rank,1,1,4.80760409693116,Monticola sharpei,Monticola_sharpei,1
rank,1,1,4.80760409693116,Motacilla flaviventris,Motacilla_flaviventris,1
rank,1,1,4.80760409693116,Mystacornis crossleyi,Mystacornis_crossleyi,1
rank,1,1,4.80760409693116,Neodrepanis coruscans,Neodrepanis_coruscans,0.999999914488065
rank,1,1,4.80760409693116,Neomixis striatigula,Neomixis_striatigula,1
rank,1,1,4.80760409693116,Neomixis viridis,Neomixis_viridis,1
rank,1,1,4.80760409693116,Nesogale dobsoni,Nesogale_dobsoni,1
rank,1,1,4.80760409693116,Nesogale talazaci,Nesogale_talazaci,1
rank,1,1,4.80760409693116,Nesomys rufus,Nesomys_rufus,1
rank,1,1,4.80760409693116,Newtonia amphichroa,Newtonia_amphichroa,1
rank,1,1,4.80760409693116,Newtonia brunneicauda,Newtonia_brunneicauda,1
rank,1,1,4.80760409693116,Oryzorictes hova,Oryzorictes_hova,1
rank,1,1,4.80760409693116,Otus rutilus,Otus_rutilus,0.999999977753167
rank,1,1,4.80760409693116,Oxylabes madagascariensis,Oxylabes_madagascariensis,1
rank,1,1,4.80760409693116,Philepitta castanea,Philepitta_castanea,0.999798835961938
rank,1,1,4.80760409693116,Ploceus nelicourvi,Ploceus_nelicourvi,0.999999999999984
